研报名称,机构名称,发布时间,行业,研报地址
算力租赁：供需刚性错配下的价值重估,国新证券股份,2026-04-17,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202606051823272194_1.pdf?1780647729000.pdf
计算机行业专题：从“十五五”规划看未来产业-量子“跃迁”，人机“融合”,上海证券,2026-04-16 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=fMzmk+2oClhN0YqA7sAGfJ+yyNUXaULa+wezqRkOShI=
2026年中国公共服务平台运营行业市场研究报告,硕远咨询,2026-04-16 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=fMzmk+2oClhN0YqA7sAGfJuFm5KPAkD1Henmg/M3NUU=
2026年GEO行业专题研究报告：专注构建长效信任生态,艾瑞股份,2026-04-16 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=yf320Ezqkk1hPscoJhu0umPrp9lQis4wrDA+bFZJf88=
OpenClaw类智能体部署风险管理指南,中国人工智能产业发展联盟,2026-04-16 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=yf320Ezqkk1hPscoJhu0uvehwrsUNinshnN0KVcF4KI=
计算机行业专题：从“十五五”规划看未来产业-量子“跃迁”，人机“融合”,上海证券,2026-04-16,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202604161821266562_1.pdf?1776362027000.pdf
2026年GEO行业专题研究报告：专注构建长效信任生态,艾瑞股份,2026-04-16,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202604151821247895_1.pdf?1776324909000.pdf
2026年中国公共服务平台运营行业市场研究报告,硕远咨询,2026-04-16,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202604161821252004_1.pdf?1776328876000.pdf
OpenClaw类智能体部署风险管理指南,中国人工智能产业发展联盟,2026-04-16,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202604151821247438_1.pdf?1776325090000.pdf
人工智能领导者数据策略：建造互操作湖屋,Snowflake,2026-04-15 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=yf320Ezqkk1hPscoJhu0ulmQ5z/eKr3EoLZ4nx+dFHM=
人工智能领导者数据策略：建造互操作湖屋,Snowflake,2026-04-15,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202604151821218319_1.pdf?1776238902000.pdf
2026中国旅游AI营销白皮书,环球旅讯,2026-04-14 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=lEJ4tvrLL4iYJKcaLiC2v7/XUiQSDKIBId7lgaaEHII=
The State of Browser Security 2026,"Keep Aware, Inc.",2026-04-14 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=lEJ4tvrLL4iYJKcaLiC2v88lT+Lawb+TaeYcPU5U/sk=
The State of Browser Security 2026,"Keep Aware, Inc.",2026-04-14,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202604131821161866_1.pdf?1776160976000.pdf
2026中国旅游AI营销白皮书,环球旅讯,2026-04-14,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202604131821161891_1.pdf?1776152209000.pdf
AI算力行业周报：英特尔宣布与谷歌扩大CPU、 IPU合作，Anthropic租用CoreWeave,华鑫证券,2026-04-13 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=lEJ4tvrLL4iYJKcaLiC2v27g3bezJ/na0v1AdoGB1lI=
AI算力行业周报：英特尔宣布与谷歌扩大CPU、 IPU合作，Anthropic租用CoreWeave,华鑫证券,2026-04-13,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202604131821150142_1.pdf?1776094281000.pdf
AI周观察：NAND&DRAM价格出现分化，GLM5.1发布,国金证券,2026-04-12 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=4p6Dpc5uWa9bYfsijTcvugBtXFGs+1ZXD4JzO+HQiGo=
算电协同产业专题研究：时代的选择，算电协同发展的现实约束与破解之道,大公国际资信评估,2026-04-12 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=4p6Dpc5uWa9bYfsijTcvunmQW2Lk/9ybty9QkpTgSDI=
算电协同产业专题研究：时代的选择，算电协同发展的现实约束与破解之道,大公国际资信评估,2026-04-12,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202604121821139741_1.pdf?1776007655000.pdf
AI周观察：NAND&DRAM价格出现分化，GLM5.1发布,国金证券,2026-04-12,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202604121821142160_1.pdf?1776029064000.pdf
自动驾驶汽车：实体CAR-T疗法治疗血液恶性肿瘤的承诺,艾昆纬,2026-04-10 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=cR/s6uWt5jZZd4n+QAEFBvXF2sCIeP+9csQXyy5awkQ=
AI驱动的制造业三效跃升：“零阻力”进化,金蝶软件(中国),2026-04-10 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=cR/s6uWt5jZZd4n+QAEFBm+nts4mJDCLG6Sx0YdgiPw=
Anthropic为什么成为迭代最快的AI团队,清华大学,2026-04-10 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=cR/s6uWt5jZZd4n+QAEFBt+v3uxrGkcse6SWf8pvm+8=
具身智能产业创新发展趋势及路径研究报告,中国电子信息产业发展研究院,2026-04-10 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=cR/s6uWt5jZZd4n+QAEFBkaFMpB9SgcjoaMuHACEOAg=
人工智能行业：腾讯云智能体开发平台企业级skill最佳实践与教程-助力企业养好虾,腾讯云计算(北京),2026-04-10 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=cR/s6uWt5jZZd4n+QAEFBigYV+7NfajXHSXXCw4Qdaw=
《GEO白皮书丨2026》AI搜索时代：从GEO到AIBE的品牌新蓝图,奇异因子(广东)人工智能科技,2026-04-10 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=cR/s6uWt5jZZd4n+QAEFBsDVsZuecWggGGEyI4pnsNY=
AI驱动的制造业三效跃升：“零阻力”进化,金蝶软件(中国),2026-04-10,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202604101821108172_1.pdf?1775812376000.pdf
Anthropic为什么成为迭代最快的AI团队,清华大学,2026-04-10,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202604101821108157_1.pdf?1775813349000.pdf
具身智能产业创新发展趋势及路径研究报告,中国电子信息产业发展研究院,2026-04-10,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202604101821108131_1.pdf?1775812859000.pdf
自动驾驶汽车：实体CAR-T疗法治疗血液恶性肿瘤的承诺,艾昆纬,2026-04-10,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202604101821108122_1.pdf?1775812087000.pdf
人工智能行业：腾讯云智能体开发平台企业级skill最佳实践与教程-助力企业养好虾,腾讯云计算(北京),2026-04-10,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202604101821107439_1.pdf?1775808292000.pdf
《GEO白皮书丨2026》AI搜索时代：从GEO到AIBE的品牌新蓝图,奇异因子(广东)人工智能科技,2026-04-10,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202604101821107427_1.pdf?1775808662000.pdf
TMT行业周报：存储涨价持续，AI算力与存储主线受关注,大同证券,2026-04-09 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=d0GNcCoCzoVIz5+TYCcQ9e6NEMN4UrYd5p2GJEIy6Pg=
TMT行业周报：存储涨价持续，AI算力与存储主线受关注,大同证券,2026-04-09,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202604091821079729_1.pdf?1775729634000.pdf
计算机：Gemma 4技术演进,国新证券股份,2026-04-08 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=e3SPjoN1HbRVZNbLdP/NDTWx4t+R5ZBci+8AnVpYM+E=
计算机行业“一周解码”：英伟达份额腰斩，寒武纪等国产AI芯片商扳回局面,中银证券,2026-04-08 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=nN1iN6tG18UYFKPyTLB7o0iAapvX1CZRxFuvhzMqas4=
计算机：Gemma 4技术演进,国新证券股份,2026-04-08,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202606061823322788_1.pdf?1780745634000.pdf
计算机行业研究：Optimus V3前瞻,国金证券,2026-04-07 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=XVAfjuZIpCSkgf2k6P2gpdXA+G/G4rB7peMuu77NJWk=
海外行业周报：ChatGPT用户增长放缓，外卖竞争有望边际改善,开源证券,2026-04-07 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=XVAfjuZIpCSkgf2k6P2gpc7qVFB9VISjGUrUFH2JQjk=
海内外云厂商发展与现状（四）：NeoCloud（新兴云）商业模式与业绩深度剖析,国信证券,2026-04-07 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Bj/9+eySjmeu+o4DN7DyghmP7nDb6kgqW+Exwmrc7zw=
海内外云厂商发展与现状（四）：NeoCloud（新兴云）商业模式与业绩深度剖析,国信证券,2026-04-07,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202604061821031436_1.pdf?1775547518000.pdf
计算机行业研究：Optimus V3前瞻,国金证券,2026-04-07,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202604071821036930_1.pdf?1775555862000.pdf
海外行业周报：ChatGPT用户增长放缓，外卖竞争有望边际改善,开源证券,2026-04-07,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202604071821035728_1.pdf?1775550520000.pdf
AI周观察：开源Gemma4提升端侧AI能力，中国智能手机销量同比增长,国金证券,2026-04-06 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Bj/9+eySjmeu+o4DN7Dygvo/3RxaGDHHXJgzGxXT/tE=
AI周观察：开源Gemma4提升端侧AI能力，中国智能手机销量同比增长,国金证券,2026-04-06,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202604061821030700_1.pdf?1775506610000.pdf
计算机行业点评报告：英伟达：Blackwell量产驱动业绩增长，数据中心仍是AI主线,华鑫证券,2026-04-03 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=gFO24YZW3e0PlygtpsizFPotWCu6VP/x9SYhI3C4xnc=
充分发挥生成式人工智能的潜力,亚马逊云科技,2026-04-03 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=gFO24YZW3e0PlygtpsizFMEZSwnbiZ43zfDuxoFRC2c=
计算机行业点评报告：英伟达：Blackwell量产驱动业绩增长，数据中心仍是AI主线,华鑫证券,2026-04-03,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202604031821009525_1.pdf?1775226146000.pdf
充分发挥生成式人工智能的潜力,亚马逊云科技,2026-04-03,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202604031821004179_1.pdf?1775207796000.pdf
Al赋能配电网数字化转型：从状态感知到智慧决策,国家电网,2026-04-02 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=XGWmSSG17O1invCqsvizvoOYBJ7gzAgK25j4ePZb8xY=
Al赋能配电网数字化转型：从状态感知到智慧决策,国家电网,2026-04-02,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202604021820969769_1.pdf?1775121465000.pdf
日均140万亿词元刷屏！词元经济时代全面来临,深圳汉鼎智库咨询服务,2026-04-02,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202604021820969775_1.pdf?1775122268000.pdf
日均140万亿词元刷屏！词元经济时代全面来临,深圳汉鼎智库咨询服务,2026-04-01 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Gu8QRr/fLYcAt/sGSmjl8O0uLKQxixuuETPvu4p6CI4=
AI陪聊行业市场调研报告,解数咨询,2026-04-01 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Gu8QRr/fLYcAt/sGSmjl8GOGsYTI1mpQb5yhxF6pzIQ=
AI陪聊行业市场调研报告,解数咨询,2026-04-01,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202604011820946612_1.pdf?1775061075000.pdf
日均140万亿词元刷屏！词元经济时代全面来临,深圳汉鼎智库咨询服务,2026-04-01,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202604011820948145_1.pdf?1775060112000.pdf
智能科技行业2月报：“龙虾”生态爆火推动行业格局重构，AI Agent产业链持续受益,金融街证券,2026-03-30 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=x9pIQofGzI9LIaB0HSp91kawZnxo8kChO7wlGOUdKE8=
智能科技行业2月报：“龙虾”生态爆火推动行业格局重构，AI Agent产业链持续受益,金融街证券,2026-03-30,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202603301820874617_1.pdf?1774904545000.pdf
计算机行业研究：再一次谈自定义Agent,国金证券,2026-03-29 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=dAK1ppXG2ZMmjjQE+9CZ5alSlMMbQtNmja2rQHPgRiw=
计算机行业研究：再一次谈自定义Agent,国金证券,2026-03-29,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202603291820837408_1.pdf?1774800560000.pdf
人工智能研究专题：人工智能为国内工业升级带来的机遇,国信证券,2026-03-27 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=+HQpsq0qvXZbuOEG3JMI5hlzb8MS7j16tR/oCHVxS7I=
ODM行业专题研究：智能终端迭代加速，ODM渗透持续提升,国元证券,2026-03-27 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=+HQpsq0qvXZbuOEG3JMI5tmz8jDBKbCu2yQnibRCgxI=
AI原生组织：OpenClaw推动组织形态重塑,甲子光年智库,2026-03-27 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=+HQpsq0qvXZbuOEG3JMI5hMnJis7Din3d1N680ZCzAg=
市场洞察：从试点到普及，中国无人驾驶环卫车替代人工发展潜力巨大,头豹研究院,2026-03-27 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=+HQpsq0qvXZbuOEG3JMI5hoP0F0oUDrgLIDnnTXA7n0=
人工智能研究专题：人工智能为国内工业升级带来的机遇,国信证券,2026-03-27,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202603271820811403_1.pdf?1774644784000.pdf
AI原生组织：OpenClaw推动组织形态重塑,甲子光年智库,2026-03-27,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202603271820806661_1.pdf?1774641150000.pdf
ODM行业专题研究：智能终端迭代加速，ODM渗透持续提升,国元证券,2026-03-27,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202603271820787115_1.pdf?1774598812000.pdf
市场洞察：从试点到普及，中国无人驾驶环卫车替代人工发展潜力巨大,头豹研究院,2026-03-27,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202603271820807303_1.pdf?1774641812000.pdf
AI算力涨价潮：供需、模式变化与产业链通胀,国新证券股份,2026-03-26 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=VIzhccfvkV1D8ZQW4Vd9MKb15AhybRzMt8kriivjNzY=
2026年中国智能体市场洞察：侵入式Agent产业治理白皮书,沙利文公司,2026-03-26 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=VIzhccfvkV1D8ZQW4Vd9MMsiZaI6JNK6/4GdqfPPaHc=
AI算力涨价潮：供需、模式变化与产业链通胀,国新证券股份,2026-03-26,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202603261820764625_1.pdf?1774539606000.pdf
2026年中国智能体市场洞察：侵入式Agent产业治理白皮书,沙利文公司,2026-03-26,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202603261820773453_1.pdf?1774554389000.pdf
AI搜索解析：营销人员实用指南,微软,2026-03-25 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=BajIUgeK3t6I0eujD3HzAdtyNnWpF+jyxpQu79fAF8w=
计算机：英伟达GTC：芯片提升算力 全栈推动产业,国新证券股份,2026-03-25 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=BajIUgeK3t6I0eujD3HzAR03k5Rdyx7zR96UcpyJlrI=
TMT行业周报：AI产业双向共振，折叠屏生态竞速,大同证券,2026-03-25 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=BajIUgeK3t6I0eujD3HzAQpc14XB867cLL77bOqOepY=
AI搜索解析：营销人员实用指南,微软,2026-03-25,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202603251820743173_1.pdf?1774459667000.pdf
TMT行业周报：AI产业双向共振，折叠屏生态竞速,大同证券,2026-03-25,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202603251820740056_1.pdf?1774453444000.pdf
计算机：英伟达GTC：芯片提升算力 全栈推动产业,国新证券股份,2026-03-25,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202603251820739901_1.pdf?1774453619000.pdf
AI医学影像：行业发展现状与未来趋势蓝皮书,沙利文公司,2026-03-24 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=epGsNL70B4dqK/p0j+9Pfs9BqQ1cZ/eC1qi8t35thno=
AI与工业融合实践：加速迈入工业智能新世界,赛意信息,2026-03-24 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=AXL2dnO3LwnWoDbc/j2fPYQRm2Wpc+kQgj+/DE+71V8=
AI与工业融合实践：加速迈入工业智能新世界,赛意信息,2026-03-24,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202603231820707264_1.pdf?1774338330000.pdf
AI医学影像：行业发展现状与未来趋势蓝皮书,沙利文公司,2026-03-24,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202603241820726855_1.pdf?1774381859000.pdf
计算机行业研究：算力再次加速的底层逻辑,国金证券,2026-03-23 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=AXL2dnO3LwnWoDbc/j2fPWPw/YaCpBhl39jP4pnZN1Y=
高端装备制造产业研究周报：宇树科技IPO申请获受理，GTC大会展示超110款机器人,国金证券,2026-03-23 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=AXL2dnO3LwnWoDbc/j2fPaUx4uFtRyWeMyK5T84miLE=
科技产业研究周报：AI巨头积极布局上游，养虾热也需注意风险,国金证券,2026-03-23 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=AXL2dnO3LwnWoDbc/j2fPUafia/czn91DHt7zM3ajoc=
2026年3月互联网平台热搜价值研究报告,艾瑞股份,2026-03-23 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=AXL2dnO3LwnWoDbc/j2fPc7zvFG/YqwDc1Yc/EzdRDY=
具身智能行业研究：宇树科技IPO申请获受理，GTC大会展示超110款机器人,国金证券,2026-03-23 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=AXL2dnO3LwnWoDbc/j2fPbXmyRWb4DbIAmgRa0pxD5U=
AI周观察：阿里和小米发布国产模型，美光财报表现良好,国金证券,2026-03-23 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=AXL2dnO3LwnWoDbc/j2fPU2A+uFJOOeN0HzAYoulcXs=
计算机行业研究：算力再次加速的底层逻辑,国金证券,2026-03-23,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202603231820692907_1.pdf?1774265136000.pdf
2026年3月互联网平台热搜价值研究报告,艾瑞股份,2026-03-23,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202603231820691992_1.pdf?1774259516000.pdf
科技产业研究周报：AI巨头积极布局上游，养虾热也需注意风险,国金证券,2026-03-23,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202603231820696579_1.pdf?1774286730000.pdf
高端装备制造产业研究周报：宇树科技IPO申请获受理，GTC大会展示超110款机器人,国金证券,2026-03-23,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202603231820694973_1.pdf?1774276310000.pdf
AI周观察：阿里和小米发布国产模型，美光财报表现良好,国金证券,2026-03-23,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202603231820690359_1.pdf?1774255240000.pdf
具身智能行业研究：宇树科技IPO申请获受理，GTC大会展示超110款机器人,国金证券,2026-03-23,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202603231820690360_1.pdf?1774255646000.pdf
Web3行业研究：纳斯达克交易所试点代币化证券，美国发布加密监管指引,国金证券,2026-03-22 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=sCCCruEGNuZ6Q3m7hzViQh01/ksCKSLe345LFfp/QnY=
Web3行业研究：纳斯达克交易所试点代币化证券，美国发布加密监管指引,国金证券,2026-03-22,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202603221820687956_1.pdf?1774205831000.pdf
破局与重塑：2026前沿科技与产业趋势全景洞察：从大模型到智能体，从出海战略到新质消费——解码未来十年的增长蓝图,夲鱼工作室,2026-03-20 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=u3Nt816Iq8ZLMy7d0TYNP3QKTd1rE6/gh3Dx4GM75Hk=
EDA：芯片设计的“隐形大脑”，AI与国产替代如何改写格局？,深圳汉鼎智库咨询服务,2026-03-20 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=u3Nt816Iq8ZLMy7d0TYNP+qHUgWFXugUzfJ6ny8/Edk=
AI行业：新兴的代理型AI软件基础设施市场-从SaaS到代理式AI,科尔尼,2026-03-20 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=u3Nt816Iq8ZLMy7d0TYNP+nK0AYPG7Cv8M5FwuPnWFg=
人工智能行业：2026年人工智能趋势研究,Tinuiti,2026-03-20 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=u3Nt816Iq8ZLMy7d0TYNP2H5nsR92RXjHZQpWbI+rkM=
破局与重塑：2026前沿科技与产业趋势全景洞察：从大模型到智能体，从出海战略到新质消费——解码未来十年的增长蓝图,夲鱼工作室,2026-03-20,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202603201820675212_1.pdf?1774258139000.pdf
AI行业：新兴的代理型AI软件基础设施市场-从SaaS到代理式AI,科尔尼,2026-03-20,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202603201820674842_1.pdf?1774038937000.pdf
EDA：芯片设计的“隐形大脑”，AI与国产替代如何改写格局？,深圳汉鼎智库咨询服务,2026-03-20,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202603201820667118_1.pdf?1774023638000.pdf
人工智能行业：2026年人工智能趋势研究,Tinuiti,2026-03-20,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202603201820664380_1.pdf?1774023044000.pdf
2025-2031年中国无人机巢市场给发展方向研究报告,智信中科研究网,2026-03-19 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=HYCqBDbQ2Zu7VuZ1sjPwk2ViSgDEzrXxwwOq03CleFU=
新一代智能终端蓝皮书：从“人工智能+终端”到人工智能终端（2025年）,中国信通院,2026-03-19 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=HYCqBDbQ2Zu7VuZ1sjPwk0l8q+ThdC58UE2rlJiqdDo=
2025年中国卫星互联网行业概览：空天地一体化网络加速落地（精华版）,头豹研究院,2026-03-19 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=HYCqBDbQ2Zu7VuZ1sjPwk61EjnsAoLlk8plVBYWFt3A=
从方法到实践抖音集团指标分析与增长实践指南,北京火山引擎科技,2026-03-19 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=HYCqBDbQ2Zu7VuZ1sjPwky03cKWO5oC8Xg4+Y88kZyc=
新一代智能终端蓝皮书：从“人工智能+终端”到人工智能终端（2025年）,中国信通院,2026-03-19,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202603191820634868_1.pdf?1773911616000.pdf
2025-2031年中国无人机巢市场给发展方向研究报告,智信中科研究网,2026-03-19,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202603191820634878_1.pdf?1773911616000.pdf
2025年中国卫星互联网行业概览：空天地一体化网络加速落地（精华版）,头豹研究院,2026-03-19,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202603191820651096_1.pdf?1773949698000.pdf
从方法到实践抖音集团指标分析与增长实践指南,北京火山引擎科技,2026-03-19,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202603191820651266_1.pdf?1773950249000.pdf
2026品牌AI竞争力报告：AI时代的品牌占位与内容资产重塑,知乎研究院,2026-03-18 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=s7nmvLweMqllj8ucx4/dSRE+B5q7IgE70yAP4lRrsis=
3D打印市场研究（第一版）：AI及软件赋能增材制造,艾溪企业营销策划(上海),2026-03-18 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=s7nmvLweMqllj8ucx4/dSRVQrVh9q638fs4mnV2F9O8=
全球AI工具趋势洞察报告2026年2月,DATA17 AI Research Lab,2026-03-18 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=s7nmvLweMqllj8ucx4/dSSY1VHJ2sQCfRiXm3Gq/m48=
2026品牌AI竞争力报告：AI时代的品牌占位与内容资产重塑,知乎研究院,2026-03-18,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202603181820613925_1.pdf?1773839315000.pdf
全球AI工具趋势洞察报告2026年2月,DATA17 AI Research Lab,2026-03-18,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202603181820613917_1.pdf?1773848652000.pdf
3D打印市场研究（第一版）：AI及软件赋能增材制造,艾溪企业营销策划(上海),2026-03-18,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202603181820613900_1.pdf?1773829879000.pdf
AI算力行业周报：Meta 27年底前推出四代自研AI芯片，OFC 2026大会于洛杉矶启幕,华鑫证券,2026-03-17 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=wgy5GfHBY5ZK7yGs2a3VyWQI7hGOzJ+GywADCb6heCw=
AI算力行业周报：Meta 27年底前推出四代自研AI芯片，OFC 2026大会于洛杉矶启幕,华鑫证券,2026-03-17,软件开发,https://pdf.dfcfw.com/pdf/H3_AP202603171820600505_1.pdf?1773768687000.pdf
用友BIP大型企业财务数智化整体解决方案：AI共生 财务价值进化,用友网络,2026-03-16 00:00:00.000,软件开发,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ivGavoqmU0N6YSeJK0gsmhMZuW5U6bxWbXSUjaTwRmg=
