研报名称,机构名称,发布时间,行业,研报地址
公用事业行业跟踪周报：新一代煤电升级专项行动实施方案印发，3月份全社会用电量同增4.8%,东吴证券,2025-04-21 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=MEIxkHmqhQraftJAs6Qk1Tkmkvm5rYJKZ2pXzec+tJw=
公用事业及环保产业行业研究：为何发电量与用电量统计数据不一致？,国金证券,2025-04-21 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=MEIxkHmqhQraftJAs6Qk1X1UfgiGV9Fn8bQw8Ft6Ib0=
大能源行业2025年第16周周报：3月电力及煤炭数据分析关注氢能交通应用推广,华源证券,2025-04-20 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Q1U3qcnwzEsxcCiUjgsP62Xoq2trDHJFJbKQQSMepbw=
电力及公用事业行业周报（25WK16）：25Q1绿证核发量激增，3月用电量同比+4.8%,民生证券,2025-04-20 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Q1U3qcnwzEsxcCiUjgsP62xTHk0N07W0hYbG4STzbdg=
公用事业—电力天然气周报：3月全社会用电量同比增长4.8%，规上工业天然气产量同比增长5%,信达证券,2025-04-19 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=iP1j8jqahcGi3bTONPBi4ykdlYLU/iqfyjvMTPNSVRM=
公用环保202504第2期：发改委、能源局发布《关于加快推进虚拟电厂发展的指导意见》，关注科学仪器板块国产替代投资机会,国信证券,2025-04-16 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=lzv1Tx+MSPabO3zjhZ7ZX3HJ9DNAUR1I/vCRFX2CVb4=
公用事业行业跟踪周报：加快推进虚拟电厂发展，南网区域推动新能源全面参与现货市场,东吴证券,2025-04-16 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=lzv1Tx+MSPabO3zjhZ7ZX7PP9/67DFeInveg6M+Jhyg=
新能源电力行业周报：光伏产业链4月排产上行，陆风待建规模稳步增长,东海证券,2025-04-15 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=n5bXox9rN2e7v1oRd/W9J83vqWGWPoDLUpV5RZ9l+7o=
公用事业及环保产业行业研究：国资委全力支持增持回购，电力企业利好频出,国金证券,2025-04-13 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=KPNgOoZV4VxCUW6HTrQdg5TCNmE+d5BzxXaHLdIBuSk=
大能源行业2025年第15周周报：央企集团多举措维护市值，关注虚拟电厂产业发展机遇,华源证券,2025-04-13 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=KPNgOoZV4VxCUW6HTrQdg7fWXRAXpWmRWXOZy4Y25fQ=
电力及公用事业行业周报（25WK15）：虚拟电厂顶层指导意见出台，甘肃现货价格上涨,民生证券,2025-04-13 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=KPNgOoZV4VxCUW6HTrQdg9pxcW0vbDhyAOzWD+cRXIc=
公用事业—电力天然气周报：南网明确136号文落实节奏，国际气价周环比下跌,信达证券,2025-04-13 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=KPNgOoZV4VxCUW6HTrQdgymt3VIOj9Yr2nSiAhp7y20=
公用事业及环保产业行业研究：1-2月用电：暖冬&二产结构转型，用电增长短期承压,国金证券,2025-04-13 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=83KluUGijrfKZViflD1rG4qGtrCKRI5zgl8JkXDZOUw=
全球可控核聚变行业简报：市场洞察：AI对电力需求驱动下，核聚变产业加速,头豹研究院,2025-04-08 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=jvmUn4uttwXUE6ZTPdHLuALZJJ8AmWBtEYDOowo6lZE=
公用事业行业跟踪周报：电改深化电价机制完善，电力资产模式变革价值重估,东吴证券,2025-04-08 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=jvmUn4uttwXUE6ZTPdHLuLTGOeDfNQC3iMSDJgcRPHs=
电力行业1-2月月报：新能源电量全面入市，月度电价上浮比例继续收窄,信达证券,2025-04-07 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=/FfpKEXt7/AKfFT/APIokMf1hpil3QDQaPy6FqqILiI=
大能源行业2025年第14周周报：1-2月用电增速1.3%美国对等关税储能出口承压,华源证券,2025-04-06 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=g0dZvvWgXQ8mW9EVqG8/GN0NRwDENUt/3KZs9o3pA4M=
电力及公用事业行业周报（25WK14）：优化气电水价格机制，绿证核发细则发布,民生证券,2025-04-06 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=g0dZvvWgXQ8mW9EVqG8/GPxBXi1sTQR4lTnBrrhedKA=
公用环保2025年3月投资策略：中办、国办印发《关于完善价格治理机制的意见》，重视公用事业板块的防御属性,国信证券,2025-04-06 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=g0dZvvWgXQ8mW9EVqG8/GLnz1KG40XKFDfncJ5bfNTA=
公用事业—电力天然气周报：《关于完善价格治理机制的意见》发布，1-2月我国天然气表观消费量同比下降3.4%,信达证券,2025-04-06 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=g0dZvvWgXQ8mW9EVqG8/GNyX9paVWn0mMEIWHydSGdg=
公用事业及环保产业行业研究：在工业窑炉燃料领域，煤气经济性对比情况如何？,国金证券,2025-04-06 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=g0dZvvWgXQ8mW9EVqG8/GA5jJWIVlHP8TSY3RROS3BQ=
ESG周报：以全国碳排放权交易市场为主体，完善碳定价机制,信达证券,2025-04-05 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=JQELtXrwenT1jhrwvseTo93kuuekrO+NOiSZPxthF1U=
公用事业行业：战略机遇下的新疆煤制气竞争力分析,信达证券,2025-04-02 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=9GgV0BHE7V/VB1r8O/PmyigbiTaDKcKE/PKQP6y1YA8=
势银绿色液体燃料产业发展蓝皮书（2025）,宁波膜智信息科技,2025-04-02 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=9GgV0BHE7V/VB1r8O/PmyoSjjeRxppAdvYEyj090XLc=
公用事业行业跟踪周报：支持铝产业绿电交易/购买绿证提升清洁能源使用比例，全国碳市场首次扩围,东吴证券,2025-03-31 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=82zRwMmRKPoVFTrNGXkhZ3zQQlSGv0u7KvvVfbBSje4=
公用事业及环保产业行业研究：1-2M25风、光装机累计同比+18%/43%,国金证券,2025-03-31 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=82zRwMmRKPoVFTrNGXkhZ4A8aVFv73FXwLC4PXJQ02o=
电力行业培训框架汇报,国金证券,2025-03-30 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=r5wMIqn9SlARUvMlaIClXauUgfqm7SCiiykKkFT3dBk=
电力及公用事业行业周报（25WK13）：国家支持电解铝行业提升清洁能源比例,民生证券,2025-03-30 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=r5wMIqn9SlARUvMlaIClXa6G1tqbZ6Mocm6pC/D7Ufc=
电力天然气周报：湖北调整分布式光伏并网细则，国际气价周环比小幅下降,信达证券,2025-03-30 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=KovjDkTM7tOhDuc5WNLlErDeqnK55uB/dJSAs7p1uJ8=
大能源2025年第12周周报：公用事业一季度前瞻GTC大会召开,华源证券,2025-03-24 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=w9855vfpkQp4MyktZVpwvD1Qj/jrmwXemxL1B+CelYk=
公用事业行业跟踪周报：25M1-2全社会用电量+1.3%，促进绿证高质量发展意见印发,东吴证券,2025-03-24 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=w9855vfpkQp4MyktZVpwvFOJ0FGgiL8PpB5jSk4g9ns=
电力及公用事业行业周报（25WK12）：2月用电量同增8.6%，国家强制绿证消费,民生证券,2025-03-23 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=4o96xi+P6mrL36j+76sat6KTzKqBLwwUPY0ZanKRLds=
公用事业—电力天然气周报：1-2月全社会用电量同比增长1.3%，规上工业天然气产量同比增长3.7%,信达证券,2025-03-22 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=LSyWPHve5xcsO7z0ANSF0jIbilBEpK8zroVYMaAGaOQ=
公用环保202503第3期：促进环保装备制造业高质量发展，算电协同行业梳理,国信证券,2025-03-18 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=rW7Yu97K8Y61rDLmXRFaA8c9INOY1kVcpHUIXF2l+x8=
公用事业2025年第11周周报：政府工作报告首推深海科技 能耗强度计划下降3%,华源证券,2025-03-17 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=2FV6YWxVvwSERBeA1NZg4QDKynZ5Jb6/mu+iEfCe9j4=
公用事业行业跟踪周报：甘肃能源投资绿电聚合试点项目促“算力+能源”融合发展，山东印发源网荷储实施细则,东吴证券,2025-03-17 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=2FV6YWxVvwSERBeA1NZg4T0BIZNHRBpXOTkvnNPLgxE=
电力及公用事业行业周报（25WK11）：全面加快建设电力现货市场，疆电外送促绿电消纳,民生证券,2025-03-16 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ohpblsnPkpi9igb97uI5LOYQpeeBOpOt3DsMhY0GsFQ=
公用事业行业周报：浙江建立合约差价巨额盈亏风险干预机制，非常规气开采专项奖补新政发布,信达证券,2025-03-16 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=TxhbAKGUqfND9+K1iLx0UYNLI9oqhnNifTOu0EJXS0U=
公用事业行业跟踪周报：积极稳妥推进碳达峰碳中和，四川零碳工业园区试点建设方案发布,东吴证券,2025-03-11 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=5AlQiCut6MZqxSlO43jJCkclSxWRU00vx5BKXD6zIPk=
公用环保202503第2期：中石油中石化天然气年度合同定价方案初步确定，可控核聚变进展更新,国信证券,2025-03-10 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=imWIy56ybh18elqeT8TGiXoK7eaH3yq+m3Qmimp5KJc=
公用事业2025年第10周周报：两会新增能源表述 两桶油管道燃气定价出炉,华源证券,2025-03-10 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=imWIy56ybh18elqeT8TGidTLRNYEMxQRR1JTpp16BRk=
电力及公用事业行业周报（25WK10）：加快建设沙戈荒新能源基地，发展海上风电,民生证券,2025-03-09 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=5H1Bslm0VvzGWn+BJanj2eQgumoHTN2zc8B2cEmaw6c=
公用事业行业周报：2025年政府工作报告推进双碳进程，中石油中石化合同气定价政策发布,信达证券,2025-03-09 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=qzVX3kuHxHKVVQ4yS0tIZ+DX+BkOdFkTJ45t5Irkl9o=
2023年度回顾：气候驱动的全球可再生能源 能源潜力资源 能源需求,国际可再生能源署,2025-03-07 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=fa91g1pIaJCKpJAXgbgqupAz1us6Fel9fNYlljJqKMY=
公用事业及环保产业行业研究：2014VS2025，关注火电的配置潜力,国金证券,2025-03-07 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=fa91g1pIaJCKpJAXgbgqut0dKsTdkFjLnlbX9IpRsPM=
电新&公用行业周报：光伏组件涨势确立，奔驰全固态电池路测,华龙证券,2025-03-05 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=cJM02qr60+nNP6JKWgqwzJlD7FLm8SSFTclwDJggd2Y=
公用环保2025年3月投资策略：国家能源局印发2025年能源工作指导意见，中国核电、浙能电力增资参股中国聚变能源有限公司,国信证券,2025-03-04 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=hWSJ0Vep/zs8b/qXhZX6Rl/rQsFLDvmfEggOr4msYfg=
公用事业行业跟踪周报：《2025年能源工作指导意见》印发，蒙西电力现货市场转正,东吴证券,2025-03-03 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=RVfHWybq3DZRHQJOx9m/mhhc8nsR9v3LK+acZvujkGE=
公用事业2025年第9周周报：2025年能源工作指导意见发布 垃圾焚烧企业协同IDC,华源证券,2025-03-03 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=RVfHWybq3DZRHQJOx9m/mnj7TbrNKyYcuHYuou/GYfc=
电力及公用事业行业周报（25WK09）：研究制定绿电直连政策，绿电推进算电协同,民生证券,2025-03-02 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Al9DjKWXoBRKP6pRg9OHzQb3sYBNwVbXGusO8PDVkpk=
公用事业—电力天然气周报：2025年能源工作指导意见发布，2024年我国海洋天然气产量同比增长8.7%,信达证券,2025-03-02 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=AjRc24ZW5s4sAKR5+sr2GoGW7//QAYG4WUicVpysqwQ=
电力及公用事业年度策略报告：火电迎并购重组机遇，水电红利优势持续,山西证券,2025-02-26 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=FHY8nGU6f2N/ri3T6YGWEBI4z6cuTLYy42Op6yZ+V9o=
企业绿色电力采购与应用：中国市场进展与展望2024年度报告,落基山研究所(美国)北京代表处,2025-02-26 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=FHY8nGU6f2N/ri3T6YGWEKvgDj8usmkyPUtiB2o1VCE=
公用环保202502第4期：25年第二批可再生能源发电补贴项目清单发布，新能源和核电上网电价市场化改革政策梳理,国信证券,2025-02-25 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=YjEx1ojKwVPAsBRJl40Q6BXp72EYLcgKVqpQ+xHd0yA=
公用事业行业跟踪周报：江苏开展绿电直连供电试点，《新型储能制造业高质量发展行动方案》印发,东吴证券,2025-02-25 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=YjEx1ojKwVPAsBRJl40Q6M3BXrbulQ9P6HPO9Ry5HkA=
公用事业2025年第8周周报：煤价超预期下跌 IEA预测2025天然气供需紧平衡,华源证券,2025-02-24 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=p+RkahopWoAMlp0CMR1aKrip3LlnPRGWVvU99kq4VqI=
电力及公用事业行业周报（25WK08）：算力带动电力需求，绿电促进算电协同发展,民生证券,2025-02-23 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=zkMz+rYU//w/+8SVSZ+24IjKVwNz60gstEJksR9jzzg=
公用事业—电力天然气周报：新型储能制造业高质量发展行动方案出台，降温驱动美国HH气价大幅上涨,信达证券,2025-02-23 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=mhzVNiFWEPqllEk1fAFkUip+G9DLoNXijrkMHJwB6sg=
公用环保202502第3期：美国成立国家能源委员会，AI如何赋能电力行业,国信证券,2025-02-19 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=rnJxPS60tvPVhLK69agT4+YtnbT95gm5rZXIccKGl4I=
电力行业投资策略：政策助力预期企稳，静待绿电触底回升,开源证券,2025-02-19 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=rnJxPS60tvPVhLK69agT4w+PPDAt5wddkDOUE5ukaxU=
中国省级绿色电力市场建设：现状与展望,绿色和平组织,2025-02-19 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=rnJxPS60tvPVhLK69agT40kFIRm5Ccbr2IX7PMq3v0g=
公用事业行业跟踪周报：苍南三澳核电二期开工，甘肃探索两部制风光发电电价,东吴证券,2025-02-17 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=0jMN+Rpdn3wnTvs3KYW7o8oZfVrgNzwPkQyYEPMXcUM=
电力行业观察与展望：旧能源维稳，新能源过剩,丝路海洋(北京)科技,2025-02-17 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=0jMN+Rpdn3wnTvs3KYW7o7atM79+9bXTFQyKmdPpKwY=
公用事业—电力天然气周报：国家推动新能源全面入市，欧盟成员国推动放宽储气目标,信达证券,2025-02-16 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=FWgg80tnx3MHCD8Qm2kFM5/HaDd60cq4cPP06piIHWc=
公用事业及环保产业行业研究：如何看待机制电量挂钩非水消纳责任权重？,国金证券,2025-02-16 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Zv3riir/ArNRc4nPKuabASuOFu+aLrahU9jL3PEMtq4=
电力及公用事业行业周报（25WK07）：可再生能源补贴资金陆续下发，绿电价值有望重估,民生证券,2025-02-16 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Zv3riir/ArNRc4nPKuabAYk+dcqsNociNsU+OI8KRJ4=
公用事业行业双周报：南方电网引入DeepSeek大模型,东莞证券,2025-02-14 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=XvbUr46wqIDbRGYKlQgKGWy8CCYg1LC/GTL/3JAZQ24=
公用环保202502第2期：推动新能源上网电量全面进入电力市场，美国电力系统概况梳理,国信证券,2025-02-12 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=SVUNWG3pXsnFwC4QJDNcleX5yCCGMBxaTxQPQZLvDI8=
可再生能源效益：集中太阳能利用局部容量,国际可再生能源署,2025-02-12 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=SVUNWG3pXsnFwC4QJDNclVpYq4lCOpjrtNz2EqDLh9Q=
公用事业行业跟踪周报：深化新能源上网电价市场化改革，抽水蓄能电站开发建设管理暂行办法印发,东吴证券,2025-02-10 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=hPX81JV2fupOINr4Xz/CW9ua3eaF1Sukak65YP+QULs=
公用事业2025年第6周周报：绿电绿证交易规模创新高 电力集团披露2024装机和未来规划,华源证券,2025-02-10 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=hPX81JV2fupOINr4Xz/CW7PNQQVyE4nDSiVcYzQuHMc=
新能源发电重大政策点评：新能源上网电价市场化改革推进，新能源发电项目收益率有望维持合理水平,国信证券,2025-02-10 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=hPX81JV2fupOINr4Xz/CW9w9LDZGg+Vk0V4b30caXPQ=
公用事业：深化新能源上网电价市场化改革点评-政策完善新能源上网机制 关注低估值风电与电力交易环节,华源证券,2025-02-10 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=hPX81JV2fupOINr4Xz/CWwLGbBPIJ4FmzlaBnKJDInE=
公用事业行业点评报告：新能源全面入市，建立新能源可持续发展价格结算机制,东吴证券,2025-02-10 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=hPX81JV2fupOINr4Xz/CW0ynR+OFq92kwSemmUi7gF8=
电力行业事件点评：推动新能源全面入市，差价合约机制全面落地,民生证券,2025-02-10 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=hPX81JV2fupOINr4Xz/CWzMf5Aaug82NgIHc5JbBXvc=
电力及公用事业行业周报（25WK06）：两部门推动新能源上网电价全面由市场形成,民生证券,2025-02-09 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=kra0pUcENtfkeTVyUe/ZFERIdjq1W8ljiFM8XaugFNQ=
公用事业及环保产业行业研究：城乡居民用电受气温的影响有多大？,国金证券,2025-02-09 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=kra0pUcENtfkeTVyUe/ZFC0ENDmcG0j1kbvNKmWYLyE=
公用事业—电力天然气周报：2024年我国风光消纳率近95%，天然气表观消费量同比增长8%,信达证券,2025-02-08 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=nWgvbuOvAGwR/msWG+b218EoolsLatesBM9TbdmAET4=
12月用电：增速回升，暖冬二产支撑用电需求,国金证券,2025-02-08 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=nWgvbuOvAGwR/msWG+b21wZY/V6AjzsWOQzxoGFa1TM=
公用环保2025年2月投资策略：24年全社会用电量9.85万亿kWh（+6.8%），公用环保24Q4基金持仓梳理,国信证券,2025-02-05 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=0HeygMwaAigL8hwfyZADc/EqIFJMbNmd4NFV0e/Xwlg=
公用事业2025年第5周周报：2024年风光装机均创新高 板块盈利前瞻出炉,华源证券,2025-02-04 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=oZW+G2b0Fnjk2I5KfCmivjJ5CIguSBNT8OgzUZexmqs=
公用事业及环保产业行业研究：2024全年新增风、光装机容量约357GW,国金证券,2025-01-27 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=n+XUY9RZm42E8TMUvHkyO7IfYf2thAOmyV0SD5PSCkY=
公用事业行业跟踪周报：24M12用电量增速提升，24M12来水/风光资源好转，核电发电量提升,东吴证券,2025-01-27 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=n+XUY9RZm42E8TMUvHkyO3Yb0BE3w/61cOlXim/e6rY=
电力及公用事业行业周报（25WK04）：24年用电量同增6.8%，核发绿证同增28倍,民生证券,2025-01-26 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=dOjSwy1oXjN1CjnIjlQzmCkxpHey/cFnCWMofs3WM74=
电力生产行业2024年信用回顾与2025年展望,新世纪资信评估,2025-01-26 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=dOjSwy1oXjN1CjnIjlQzmGlizQV0Z6nq36Z/q/FKonI=
公用事业—电力天然气周报：分布式光伏管理办法正式出台，2024年我国天然气产量同比增长6.2%,信达证券,2025-01-25 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=4nj1mX1jJGijpWLIOYBxfOytgpOji9pJkIrf10ltmxU=
公用环保202501第3期：公用环保行业2024年业绩预告梳理；2024年规上工业发电量9.4万亿kWh（+4.6%）,国信证券,2025-01-24 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=XsnHw6Kq/NI7DxGGSYvg+g2TWpgLJHqlvxLn+3ciixc=
中国电力生产行业展望，2025年1月,中诚信国际,2025-01-24 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=XsnHw6Kq/NI7DxGGSYvg+lvGDekspvahoilypwVw1KI=
电力行业11月月报：各省电力交易结果陆续落地，暖冬及二产拖累用电量增速,信达证券,2025-01-23 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=snUeS5I1j8keNL55bp20AGk6FGKzV1r9fnv1EfdzOeM=
公用事业行业跟踪周报：2025年国家电网投资有望首次超6500亿元，四川/广西公告25年政府授权合约机制,东吴证券,2025-01-20 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=cQ61hZBoYdBgqUjKrUtjLvJ2wIid1K+ehjnm7qgIIjI=
公用事业及环保产业行业研究：部分地区25年年度电价低于预期，影响电力板块表现,国金证券,2025-01-20 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=cQ61hZBoYdBgqUjKrUtjLqaUCjmXSNMSPF/sU/kfnbA=
公用事业2025年第3周周报：12月水核风光好转 国网2025投资超6500亿,华源证券,2025-01-19 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=42ilRfV7w9pVCLHo5TsHp8srtxoQaJzZNN6s7HiullQ=
公用事业—电力天然气周报：四川首推煤电政府授权合约机制，2024年我国天然气进口量同比增长9.9%,信达证券,2025-01-19 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=42ilRfV7w9pVCLHo5TsHpzL02vRyi6nf5md8YvzDvOQ=
电力及公用事业行业周报（25WK03）：24年规上发电量+4.6%，能源央企25年新展望,民生证券,2025-01-19 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=42ilRfV7w9pVCLHo5TsHpxYveB4p/K8A0h4iMYLdRJQ=
公用事业行业双周报：2024年规上工业发电量同比增长4.6%,东莞证券,2025-01-17 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=EVdJ3m5aSxLMcftCepB6JhjEWSI/J1QutUlKjBQNN3M=
新型电力系统安全建设指南,北京升鑫网络科技,2025-01-15 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=RN0ct6R3y0zsaXeXySHlX5S1V6m6wYU+/ylGPQ8NmmY=
公用环保202501第2期：国际天然气价格高位回落，两部委发布《电力系统调节能力优化专项行动实施方案》,国信证券,2025-01-13 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=RNR7w6Psphxa+Vc3J46Btv5HKGaJT2syxLwtrTVVveU=
公用事业行业跟踪周报：实施电力系统调节能力优化专项行动，核电运营商24年电量稳定增长加速投运,东吴证券,2025-01-13 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=RNR7w6Psphxa+Vc3J46BtvORWJgf1kvCCAJWSjawhlk=
公用事业及环保产业行业研究：电力供给周期，适度超前的规划与投资滞后的现实,国金证券,2025-01-13 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=RNR7w6Psphxa+Vc3J46Btr95BiOkAMWbmdmbED+yzQ0=
公用事业2025年第2周周报：2025能源监管要点发布 更加注重电力市场作用,华源证券,2025-01-12 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=T9wNne/tI+bspCSMrr7T4S3mA51urVJjZh0K/tsdI5w=
公用事业—电力天然气周报：新型电力系统调节能力有望提升，2025年初欧盟天然气库存低于多年平均,信达证券,2025-01-12 00:00:00.000,电力,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=T9wNne/tI+bspCSMrr7T4SI8zz8O6hwGmumdrjMjZRk=
