研报名称,机构名称,发布时间,行业,页数,网页链接,PDF直链
非金属建材周报（24年第27周）：水泥淡季挺价意愿提升，或为后续旺季盈利提供支撑,国信证券,2024-07-08 00:00:00.000,装修建材,18,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Jl84KnxX6l/IGTq6Biv6gYwinHIOpLnMdv8bEVtAWDM=,https://pdf.dfcfw.com/pdf/H3_AP202407081637686430_1.pdf
非金属建材周报（24年第25周）：新版产能置换再添供给约束，正值汛期关注水利需求释放,国信证券,2024-06-24 00:00:00.000,装修建材,19,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=BBr16LgYONn6tOBapGsLnyqfSu1j6iKkTHJYUeU+rTg=,https://pdf.dfcfw.com/pdf/H3_AP202406241636836650_1.pdf
建材&建筑行业2024年度中期投资策略：国内估值修复，出海成长可期,东吴证券,2024-06-18 00:00:00.000,装修建材,21,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=XsUPBEkQk/71bncbei73OR4Drq3qM2k/H/NvNF8rlN4=,https://pdf.dfcfw.com/pdf/H3_AP202406181636641394_1.pdf
建材建筑新材料行业2024年中期投资策略：半年维度，9大看点提示,民生证券,2024-06-17 00:00:00.000,装修建材,49,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=BcGwXI+BqPClQ73OO2g+mu7ZbSPo2s/0HHAMkTJC8Eg=,https://pdf.dfcfw.com/pdf/H3_AP202406171636489217_1.pdf
非金属建材周报（24年第22周）：地产政策持续落地，节能降碳行动方案有望优化供给,国信证券,2024-06-03 00:00:00.000,装修建材,19,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=9Ta0gyZQEPpNQ+maZKbTXwZtfzX2+VeZYPHMau08Xw0=,https://pdf.dfcfw.com/pdf/H3_AP202406031635283790_1.pdf
建材行业2023年报及2024一季报总结：整固提升，分化前行,国信证券,2024-05-31 00:00:00.000,装修建材,34,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=46WMqoDMhe0AymwN/ULtmajYtUOu95U+fmH9ttV14JI=,https://pdf.dfcfw.com/pdf/H3_AP202405311635041623_1.pdf
消费建材2023年年报&2024年一季报总结：寻找周期底部的蓄势待发,民生证券,2024-05-21 00:00:00.000,装修建材,32,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=mmikrbOAeDSjXjgh/8V8OspNFwetWo59TIx2kqBa5/w=,https://pdf.dfcfw.com/pdf/H3_AP202405211634047161_1.pdf
建筑材料行业点评报告：地产新政密集发布，积极布局建材板块,东吴证券,2024-05-19 00:00:00.000,装修建材,3,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=cHi5ea5zg31M+/kCvzk1l7ZeAYMMzdbT5zJyVYcGsFk=,https://pdf.dfcfw.com/pdf/H3_AP202405181633798626_1.pdf
非金属建材周报（24年第19周）：政治局会议增地产新表述，看好建材板块估值修复,国信证券,2024-05-13 00:00:00.000,装修建材,19,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ceIwP4D0Q1UAVO8RzbO2l1pql5Iob9QKiP6gruEO6RI=,https://pdf.dfcfw.com/pdf/H3_AP202405131632940982_1.pdf
建材建筑周观点：C端建材+出口链Q1表现更优，继续看好玻纤价格趋势,民生证券,2024-05-05 00:00:00.000,装修建材,23,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=IfO57ztAXeYEg8RlJwl7VpjXUJRJCF0aN8rWQC8rlPY=,https://pdf.dfcfw.com/pdf/H3_AP202405051632452017_1.pdf
非金属建材周报（24年第17周）：行业需求整体疲弱，关注预期修复机会,国信证券,2024-04-30 00:00:00.000,装修建材,19,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=ildMGlbOM5dp0kcLmwWhf1KmAk92Kemwyv3HTOeoRso=,https://pdf.dfcfw.com/pdf/H3_AP202404301632060695_1.pdf
建筑材料2024Q1公募持仓点评：建材行业占比7年新低，玻璃、玻纤关注度有所提升,华安证券,2024-04-26 00:00:00.000,装修建材,10,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=5RQ+80OCpccuKNeOWPrxWgyz+tFNFLaRdjsvBG7OioM=,https://pdf.dfcfw.com/pdf/H3_AP202404261631375152_1.pdf
非金属建材周报（24年第16周）：玻纤供需小幅改善，价格延续上调,国信证券,2024-04-24 00:00:00.000,装修建材,19,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=R27bGYnCfe6g/ZBwiSHjfW8ZMka07odZRsR7E0mUnXc=,https://pdf.dfcfw.com/pdf/H3_AP202404241631131443_1.pdf
非金属建材周报（24年第15周）：长江沿江水泥熟料提价，玻纤价格继续调涨,国信证券,2024-04-15 00:00:00.000,装修建材,19,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=tqok0T5whVRfL49R6ydCAYbwPxNtOlGEKiTKv/kCUnw=,https://pdf.dfcfw.com/pdf/H3_AP202404151630237702_1.pdf
非金属建材周报（24年第14周）：主导企业积极引领复价，水泥行业纳入碳市场进程有望加快,国信证券,2024-04-08 00:00:00.000,装修建材,18,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=eH6rMGjAtY+vJloC//oK3os39iyF0zKlxYB4a6xPSzs=,https://pdf.dfcfw.com/pdf/H3_AP202404081630054468_1.pdf
非金属建材行业2024年4月投资策略：政策有望继续加码，关注建材底部需求修复,国信证券,2024-04-01 00:00:00.000,装修建材,28,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=Qk2P1FSR9mu3FzKELxi6dx+8Yg6LtG4PguBKyaGNn2A=,https://pdf.dfcfw.com/pdf/H3_AP202404011629196556_1.pdf
建筑材料行业周报：地产利好政策叠加节后需求复苏，关注相关建材标的估值修复,华龙证券,2024-02-27 00:00:00.000,装修建材,15,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=faz29+Z/WAL8HKot6Zrtvv0MyxRg3Y+LKlPYTFnht0I=,https://pdf.dfcfw.com/pdf/H3_AP202402271623726056_1.pdf
建筑材料2023Q4公募持仓点评：建材行业占比7年新低，消费建材类略有加仓，顺周期头部企业减仓明显,华安证券,2024-01-23 00:00:00.000,装修建材,8,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=3yj4n4bfL1RxlrCpNmVbTo824KBwsFRJPjX/JBtGe3U=,https://pdf.dfcfw.com/pdf/H3_AP202401231617947772_1.pdf
建筑材料行业周报：12月地产数据依然承压，水泥行业超低排放明确时间表,上海证券,2024-01-23 00:00:00.000,装修建材,14,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=3yj4n4bfL1RxlrCpNmVbTuD6CA7TXO+tW+LNEAvUwl0=,https://pdf.dfcfw.com/pdf/H3_AP202401231617946551_1.pdf
建筑材料行业跟踪周报：地产链中期寻底,东吴证券,2024-01-22 00:00:00.000,装修建材,26,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=0IbZltAXrYJq0IQGx+OqJTl33SU1+Ad1WC3fnvQaNjk=,https://pdf.dfcfw.com/pdf/H3_AP202401221617898596_1.pdf
建材建筑周观点：继续推荐建材出海“四小龙”：科达制造、北新建材、中材国际、华新水泥,民生证券,2024-01-22 00:00:00.000,装修建材,22,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=WAJ8XFR/Mc1q3yJlfqCGeqxOtsRWIhCplpidDsV+tRw=,https://pdf.dfcfw.com/pdf/H3_AP202401211617888735_1.pdf
建材行业周报：持续推荐早周期高股息板块,中银证券,2024-01-15 00:00:00.000,装修建材,20,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=MmiXeizh4pM1VOKy01Qmu5UccSP4S9dMbnPJdf4B5sI=,https://pdf.dfcfw.com/pdf/H3_AP202401151617489797_1.pdf
建筑材料行业周报：建立房地产融资协调机制，明确地方政府牵头作用,华安证券,2024-01-15 00:00:00.000,装修建材,22,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=MmiXeizh4pM1VOKy01Qmu7rsReXQSfcTMJQbm+l4uUQ=,https://pdf.dfcfw.com/pdf/H3_AP202401151617489775_1.pdf
建筑材料行业周报：政策支持仍有望出新，关注建材底部机会,开源证券,2024-01-15 00:00:00.000,装修建材,25,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=MmiXeizh4pM1VOKy01QmuxXkavUQ1fqrpwVBOGuZHio=,https://pdf.dfcfw.com/pdf/H3_AP202401151617487385_1.pdf
建筑材料行业跟踪周报：宏观指标出现回暖，地产链中期寻底,东吴证券,2024-01-15 00:00:00.000,装修建材,26,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=MmiXeizh4pM1VOKy01Qmu8QcGDgwzcNFwpI5g74J9sQ=,https://pdf.dfcfw.com/pdf/H3_AP202401151617485499_1.pdf
建筑材料行业周观点：纯碱、煤炭价格回落，兔宝宝拟回购股份,万联证券,2024-01-09 00:00:00.000,装修建材,19,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=sSNaP/+Koysg8I2DTZxi/8qsSSg7p19KB05PE/DWwEg=,https://pdf.dfcfw.com/pdf/H3_AP202401091616863870_1.pdf
建筑材料行业周报：2023年利好政策密集出台，关注2024年开工端机会,华龙证券,2024-01-09 00:00:00.000,装修建材,15,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=sSNaP/+Koysg8I2DTZxi/w1tg3CwqV/qtSO1VRuFeZ4=,https://pdf.dfcfw.com/pdf/H3_AP202401091616863748_1.pdf
建材行业周报：低估值高股息优选早周期,中银证券,2024-01-08 00:00:00.000,装修建材,18,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=lFReyAlqf7mRu1NdtGPXXG5ieQauGVvmoi8VMW89pYo=,https://pdf.dfcfw.com/pdf/H3_AP202401081616768136_1.pdf
建筑材料行业跟踪周报：大企业兼并重组是底部的重要特征,东吴证券,2024-01-02 00:00:00.000,装修建材,25,https://data.eastmoney.com/report/zw_industry.jshtml?encodeUrl=V+uaW2TcYMsrO+bDjRs3N8KvtmMIm3LQk6PJKY8aUII=,https://pdf.dfcfw.com/pdf/H3_AP202401011615911271_1.pdf
